序号,题目,作者,来源,发表时间,发表类别,被引,下载
1689,人工智能在医学领域中的应用研究,沈念玲;黄雪玲;王朋朋,中西医结合护理(中英文),2019-11-15,期刊,3,1656
1690,人工智能在骨伤科应用进展,李建垒;曹向阳;宋永伟;王志伟;袁帅,中国医药导刊,2020-10-15,期刊,1,313
1691,人工智能下医院网络安全信息化的建设路径探索,巫新玲;李文侠,大众标准化,2021-06-08,期刊,3,92
1692,平安智慧城市联席总经理高孟轩：智慧医疗时代正加速到来,唐唯珂,21世纪经济报道,2021-09-30,报纸,,167
1693,人工智能领域“民转军”案例研究与可行性分析——基于军民融合视角,陈晓楠;胡建敏;陈爱玲,理论观察,2020-12-20,期刊,,516
1694,人工智能侵权责任规制研究,陈双钰,扬州大学,2020-06-01,硕士,1,259
1695,基于生成对抗网络的电子健康医疗数据生成,喻鹏,华中科技大学,2019-05-01,硕士,2,273
1696,燕瑛 全国政协常委 推进人工智能辅助诊断,柯欣,科技创新与品牌,2023-03-15,特色期刊,,13
1697,面向医疗图像的对抗攻击与防御研究,饶晨娣,华南理工大学,2021-04-15,硕士,,87
1698,人工智能在抗疫中的应用,王石萌,河南科技,2021-04-05,期刊,,373
1699,浅谈智能问诊的发展与应用,穆雨涵,中国新通信,2019-01-20,期刊,10,630
1700,基于深度学习及胸腔X光进行肺炎病变诊断,张明书,科学咨询(科技·管理),2019-11-07,期刊,6,466
1701,展望“智慧医疗”,贾朔荣,北京科技报,2021-08-02,报纸,,284
1702,浅析智慧医疗建设中AI+安防融合的深度应用,王曼,中国安防,2020-05-01,期刊,3,194
1703,走进智能医学新时代,刘荣,中华腔镜外科杂志(电子版),2018-04-30,期刊,6,444
1704,计算机人工智能技术的发展及应用分析,贾晶晶,无线互联科技,2021-04-25,期刊,,424
1705,基于BERT模型的医疗知识智能问答系统的研究与开发,呼广桐,首都经济贸易大学,2020-06-30,硕士,,250
1706,人工智能助力装备制造智能化,刘海滨,军民两用技术与产品,2018-10-08,期刊,5,365
1707,面向人工智能风险的道德决策研究,詹李欣,武汉理工大学,2019-03-01,硕士,1,341
1708,从供需双方角度谈互联网时代医保发展,倪沪平,中国医疗保险,2018-06-05,期刊,10,319
1709,疫情防控：AI价值及应用场景分析,王晓宁;李丹;杜欣泽,机器人产业,2020-03-25,期刊,1,304
1710,医学人工智能产品的网络安全探讨,王晨希;王浩;王权;任海萍,中国医疗设备,2018-12-10,期刊,4,365
1711,人工智能生活中物联网的实际应用,赵梵喆;王鹏宇;巩宇翔;焦凯,湖北农机化,2020-03-15,期刊,3,542
1712,人工智能应用与伦理,唐健,人工智能,2019-08-10,期刊,2,414
1713,热情拥抱人工智能 共促医学影像创新发展——第二届中国医学影像AI大会侧记,翟万江,中国科技产业,2020-10-15,期刊,,387
1714,医疗大数据+AI是推动精准医疗和临床科研的新引擎,郝庄严,软件和集成电路,2019-08-15,期刊,5,558
1715,跨中心医学图像辅助诊断模型的泛化性研究,张誉鏻,天津大学,2020-11-01,硕士,,109
1716,“人工智能+”产业融合发展问题研究,黄蕊;郭文;赵意,长春理工大学学报(社会科学版),2018-11-15,期刊,4,491
1717,新一代人工智能发展特点和主要应用领域,赵刚,网信军民融合,2019-03-25,期刊,3,797
1718,中国商业智能研究报告 2019年,,艾瑞咨询系列研究报告（2019年第6期）,2019-06-01,中国会议,2,436
1719,脑膜炎智能辅助诊断系统的建立与初步评价,黄欢,中国人民解放军空军军医大学,2018-05-01,硕士,2,299
1720,“第七届智慧医疗高峰论坛”模拟交替传译实践报告,武雨婷,青岛科技大学,2020-04-01,硕士,,167
1721,基于人工智能的医院商务智能系统构建,彭乔立;李汉民;肖辉,医学信息学杂志,2020-07-25,期刊,,355
1722,以色列从创新国度向智能国度的转变,崔玉亭;李向宾,全球科技经济瞭望,2019-05-30,期刊,4,193
1723,浅谈人工智能的发展及应用,丁明玲;李林江;余勇昌;王志中,广东通信技术,2018-10-15,期刊,5,439
1724,人工智能各国战略解读:美国国家创新战略,周欣月,电信网技术,2017-02-15,期刊,11,786
1725,新冠肺炎疫情中的AI探索,苑辉,上海企业,2020-09-10,期刊,,364
1726,高水平医疗质量养成的要素：疗效·安全·品质,徐书贤,中国医院院长,2021-01-15,期刊,,204
1727,智能大数据 “看病”不一样,迟兆艳,百科知识,2021-06-05,特色期刊,,117
1728,"2020(i-China,18th）“金i奖”名单",,互联网周刊,2021-01-05,期刊,1,77
1729,充分发挥信息技术优势，坚决打赢疫情防控阻击战,李华才,中国数字医学,2020-02-15,期刊,5,494
1730,计算机人工智能技术的应用和发展,刘子赫;李宛宣,数码世界,2020-10-01,特色期刊,2,236
1731,人工智能在医学影像分析中的应用,金子日,科技传播,2018-10-25,期刊,5,1498
1732,从专用人工智能迈向通用人工智能,马化腾,中国科技产业,2019-09-15,期刊,6,759
1733,后疫情背景下AI+医疗发展的分析与展望,陈曦,杭州科技,2020-06-15,期刊,,433
1734,L科技有限公司远程医疗服务商业模式创新研究,雷卿,宁夏大学,2020-06-08,硕士,,117
1735,2021中国新科技100强评选暨秋季金i奖颁奖,,互联网周刊,2021-10-20,期刊,,37
1736,广西医科院校开设智能医学工程专业的可行性探究,舒伟;孙立元;麦婕;郭勇;韩标,创新创业理论研究与实践,2020-11-25,期刊,1,287
1737,认知商务的商业模式分析——基于价值视角,王茜,华南理工大学,2019-04-12,硕士,,286
1738,人工智能在计算机技术方面的应用,林宜春,信息记录材料,2020-12-01,期刊,2,108
1739,医疗卫生中的伦理与法律问题争鸣——“海南省第四届(2019)社会科学学术年会分会暨首届南海中青年学者论坛”综述,苏玉菊;徐海波,医学与哲学,2019-12-05,期刊,1,255
1740,探秘人工智能，感受科技魅力,陈永昌,第二课堂(D),2022-11-15,特色期刊,,16
1741,人工智能生活中物联网的应用,赵梵喆;王鹏宇;巩宇翔;焦凯,广东蚕业,2019-12-15,期刊,4,262
1742,AI医疗中落地最好的『医疗影像』现状——来自电子界、医学界、及投资界的观点,赵娟,中国集成电路,2019-08-05,期刊,3,306
1744,2018医药卫生工程开发前沿,,科技中国,2019-03-15,期刊,2,237
1745,面向决策支持的科技领域热点挖掘研究,王笛,西安电子科技大学,2020-03-01,硕士,,141
1746,人工智能和实体经济的融合发展研究,何芳,中国商论,2020-05-14,期刊,1,437
1747,心电图智能分析-助力精准医疗新时代,卢喜烈,临床荟萃,2018-12-05,期刊,3,336
1748,与祖国共成长——放射学界发展巨变70年,杨正汉,中国医学影像学杂志,2019-09-05 15:10,期刊,2,292
1749,2017人工智能未来企业,昭鸣,互联网周刊,2017-09-05,期刊,7,301
1750,浅析“互联网+”背景下医院宣传平台构建的意义,胡静,现代营销(经营版),2019-11-13,期刊,5,350
1751,基层医疗嵌入式临床智能辅助应用研究,吴结凤;沈明辉;李科威;甘华平;丁智刚,医学信息学杂志,2019-10-25,期刊,1,183
1752,从历史唯物主义看智能化社会的发展,刘开杨,中国青年政治学院,2020-05-01,硕士,,85
1753,人工智能的风口与瓶颈,杨延超,群言,2018-01-15,期刊,5,364
1754,大数据视角下的医学影像技术的发展与应用探究,李晓华,科学技术创新,2020-01-25,期刊,1,466
1755,林浩添教授：人工智能与人工视觉——眼科防治“新赛道”,安丹丹;袁梅清,眼科学报,2019-09-15,期刊,2,204
1756,计算机人工智能技术的应用与发展,沈涤,信息与电脑(理论版),2019-10-25,期刊,3,257
1757,从“心”而行，与数字化共赢,韩小平,进出口经理人,2021-03-05,期刊,,82
1758,医疗AI技术研发中的伦理思考与探索,董枫,中国医院院长,2019-12-15,期刊,2,311
1759,基于物联网应用的人工智能相关技术研究,李晶;马建敏,信息记录材料,2018-07-01,期刊,7,317
1760,人工智能革命正在到来,赵旭;袁玮,现代电信科技,2016-06-25,期刊,8,373
1761,"打造中国的数字医疗生态圈,GE以数字赋能医疗科技发展",,智慧健康,2020-08-25,期刊,,340
1762,新基建助推经济转型升级和社会治理创新,温晓君,新经济导刊,2020-06-01,期刊,1,97
1763,以审评科学研究引领医疗器械创新发展,国家药品监督管理局医疗器械技术审评中心,中国医药报,2020-02-18,报纸,2,234
1764,“智能+”接棒“互联网+”,信集,信息化建设,2019-03-15,期刊,5,150
1765,在医疗影像AI中的探索与实践,朱艳春,软件和集成电路,2019-07-15,期刊,2,451
1766,基于感知机算法的智能医疗在脊柱病诊断中的应用,余奕轩,中国新通信,2019-07-05,期刊,2,257
1767,长三角一体化视阈下人工智能的发展应用与法治应对,黄蒙;吴俊明,贵州省党校学报,2020-03-25,期刊,,147
1768,利用互联网、大数据与人工智能促进胸外科发展,张逊,中国胸心血管外科临床杂志,2018-03-28 13:06,期刊,4,363
1769,智慧医疗：边界决定价值,刘文生,中国医院院长,2019-07-15,期刊,1,284
1770,未来十年人工智能应用场景前瞻,刘庆升,中国信息界,2019-06-25,期刊,1,383
1771,拥抱人工智能 算力或成新型城市公共资源“新宠”,江耘;吴纯新,科技日报,2021-09-28,报纸,,123
1772,计算机人工智能技术的发展及其应用分析,安强强;刘汉烨;刘红霞,电子世界,2017-09-08,期刊,21,260
1773,人工智能驱动下区域性动物致伤防治体系的建立及推广,李明,2021年动物致伤防治高峰论坛论文汇编,2021-12-25,中国会议,,99
1774,独角兽企业榜单如约而至 再现赛道逻辑,,企业家,2021-07-15,特色期刊,,52
1775,人工智能机器人运用于医院查询系统的基础研究与实践,吕侃;陶奕,计算机产品与流通,2020-05-19,期刊,2,314
1776,医生是实现移动医疗的关键——访国家老年疾病临床医学研究中心主任陈彪教授,潘锋,中国医药导报,2019-05-15,期刊,2,159
1777,医学专业课教学中融入人工智能知识的思考,崔明辰;马学涛,卫生职业教育,2020-09-25,期刊,,198
1778,科技赋能改善医疗痛点,肇晖,上海医药,2021-02-10,期刊,1,75
1779,人工智能与消费升级,代祺;裴凯伦,中国国情国力,2018-04-07,期刊,2,449
1780,论人工智能在农业中的应用,林羽;刘斌琼,农业开发与装备,2018-07-28,期刊,3,702
1781,区块链与医疗卫生信息化,李华才,中国数字医学,2019-12-15,期刊,2,358
1782,全球首次利用人工智能发现特发性肺纤维化药物,,智能城市,2021-02-28,期刊,,251
1783,人工智能在肝胆外科中的应用,赵永恒;吴尚蔚,中国普外基础与临床杂志,2018-05-25,期刊,1,374
1784,基于便携式设备的智能精神健康信息系统设计与分析,方荣杰,天津大学,2018-10-01,硕士,,149
1785,人脸识别系统在医疗行业的应用与前景,毛晓东,中国安防,2017-09-01,期刊,4,266
1786,人工智能赋能医学,李惠钰,中国科学报,2019-02-11,报纸,2,482
1787,"人工智能时代,法律与伦理的边界在哪里?",古晓彤,科技与金融,2018-12-09,期刊,1,584
1788,人工智能产业的发展及投资机会分析,陈德全,上海交通大学,2018-05-27,硕士,1,364
1789,深度学习背景下老年医疗服务体系发展研究,高静;韩乐,科技与创新,2019-06-05,期刊,1,266
1790,人工智能在糖尿病临床诊断中的应用,吴明娟,电脑编程技巧与维护,2018-05-18,期刊,1,466
1791,AI医疗的中国式困境,沈玉姗;小庞,二十一世纪商业评论,2017-10-08,期刊,2,357
1792,SMO算法与决策树算法在医疗科技应用中的对比研究,李少坤,中国高新科技,2019-01-01,期刊,4,174
1793,医疗科技创新:改变人类医疗方式的未来,苏莉娜;廖新波;梁栋;蔡建旭;谢嘉生,科技与金融,2018-12-09,期刊,1,390
1794,移动互联下的医疗服务模式变革,张含,中国医院院长,2019-01-15,期刊,1,227
1795,人工智能关键技术,,科技导报,2018-09-13,期刊,2,865
1796,IBM沃森健康发展失利折射AI应用四大误区,李雅琪,机器人产业,2019-09-25,期刊,1,126
1797,关于认知神经科学几个相关问题的讨论,张子祺;张永康,海峡科技与产业,2019-02-15,期刊,,366
1798,奥园健康拟收购万勇发展70%股份，加码人工智能大健康,,中国物业管理,2021-12-15,期刊,,49
1799,着力提升百姓就医获得感,张爽;邹欣芮,健康报,2021-06-29,报纸,,49
1800,人工智能与医学——序言,于观贞,第二军医大学学报,2018-08-20,期刊,2,598
1801,2019医疗大数据企业排行榜,简单,互联网周刊,2019-07-20,期刊,,435
1802,人工智能发展概述,陈信,电子制作,2018-12-15,期刊,1,419
1803,人工智能在物联网中的应用,马韶蕾,科技传播,2018-08-25,期刊,1,572
1804,基于互联网远程医疗系统在现场医疗服务中的应用与研究,胡明秋;王彤宇;李黎;张蓓;雷皓,科技新时代,2019-05-10,期刊,3,90
1805,“互联网+医疗健康”要找准突破口,徐秉楠,健康报,2018-10-31,报纸,1,251
1806,我国司法裁量模型探析——以医疗精神损害赔偿为范例的分析,张妮,法律方法,2014-05-31,辑刊,6,185
1807,人工智能技术在乳腺癌诊疗领域的应用,郭睿;宋忠江,电子技术与软件工程,2018-06-08 16:11,期刊,3,768
1808,解读智慧医疗电子产业未来之路——第三届青城山中国IC生态高峰论坛纪行,周书婷;张星蕾;李周羲,产城,2019-07-25,期刊,,110
1809,百度重返医疗 加速推进智能化升级,苏沐晖,新产经,2020-03-01,期刊,,93
1810,智能手机对骨科医生的影响,卫小春;赵媛;段王平,实用骨科杂志,2020-01-25,期刊,,88
1811,汇医慧影：通过人工智能助力新冠肺炎防控战疫,,世界电子元器件,2020-04-15,期刊,,136
1812,四方伟业：信息化战“疫”，速战“数”决,苏亦文,产城,2020-03-25,期刊,,136
1813,AI医疗战,何己派,21世纪商业评论,2019-07-08,期刊,1,163
1814,关于人工智能与数据治理:我知道我知道什么,孙立峰,科技新时代,2018-11-10,期刊,1,131
1815,人工智能检测胃癌,本刊讯,中国医疗器械杂志,2018-03-30,期刊,2,731
1816,人工智能瞄准社会刚需,袁晓东,数据,2021-05-15,期刊,,40
1817,看好中国市场应用前景 中外企业深耕“AI＋”,汤翠玲;宋薇萍,上海证券报,2021-07-09,报纸,1,68
1818,大数据+医疗:《2018年中国健康医疗大数据行业报告》发布,,医学信息学杂志,2018-06-25,期刊,1,825
1819,消息动态,,影像技术,2020-03-21,期刊,,51
1820,云计算的应用与安全性概述,刘梦尼;刘钰治;马东昊,网络安全技术与应用,2018-05-15,期刊,2,244
1821,张实 在最美好的时代，与绿色医疗之梦同行,武亦文,中关村,2020-03-01,期刊,,124
1822,平安医疗科技智能疾病预测开启城市公共卫生防控新篇章,徐亮,人工智能,2018-08-10,期刊,,196
1823,重庆人工智能产业发展的应对策略研究,王旖旎,数字技术与应用,2019-09-25,期刊,,189
1824,浅析人工智能的发展应用与思考,刘怡扬,科技资讯,2019-01-13,期刊,1,217
